Date,Open,High,Low,Close,Adj Close,Volume
2016-03-21,1.316700,1.336900,1.307300,1.332300,1.332300,0
2016-03-28,1.332600,1.333900,1.294800,1.304000,1.304000,0
2016-04-04,1.304100,1.334400,1.302900,1.321900,1.321900,0
2016-04-11,1.321700,1.327800,1.292700,1.308900,1.308900,0
2016-04-18,1.308000,1.309400,1.276300,1.296880,1.296880,0
2016-04-25,1.296900,1.319800,1.287700,1.312800,1.312800,0
2016-05-02,1.313000,1.362100,1.296500,1.355700,1.355700,0
2016-05-09,1.355900,1.381000,1.350700,1.374600,1.374600,0
2016-05-16,1.375100,1.392700,1.357300,1.383500,1.383500,0
2016-05-23,1.383700,1.399340,1.377000,1.391800,1.391800,0
2016-05-30,1.392800,1.398200,1.352700,1.361100,1.361100,0
2016-06-06,1.361700,1.366400,1.332600,1.356100,1.356100,0
2016-06-13,1.356300,1.372400,1.343700,1.345700,1.345700,0
2016-06-20,1.345900,1.366700,1.316300,1.345700,1.345700,0
2016-06-27,1.345900,1.363000,1.332600,1.339800,1.339800,0
2016-07-04,1.339200,1.349200,1.319600,1.322900,1.322900,0
2016-07-11,1.323100,1.329100,1.302600,1.317500,1.317500,0
2016-07-18,1.317500,1.343400,1.314300,1.337600,1.337600,0
2016-07-25,1.337900,1.341000,1.313900,1.317900,1.317900,0
2016-08-01,1.317900,1.332700,1.304500,1.313750,1.313750,0
2016-08-08,1.313600,1.315900,1.289100,1.306100,1.306100,0
2016-08-15,1.306100,1.315700,1.290800,1.314400,1.314400,0
2016-08-22,1.314600,1.326000,1.300300,1.325500,1.325500,0
2016-08-29,1.326510,1.334800,1.313600,1.321900,1.321900,0
2016-09-05,1.321900,1.327700,1.293300,1.325400,1.325400,0
2016-09-12,1.325800,1.342400,1.321000,1.333000,1.333000,0
2016-09-19,1.332800,1.332880,1.302800,1.313000,1.313000,0
2016-09-26,1.313200,1.317300,1.296700,1.308200,1.308200,0
2016-10-03,1.308000,1.323600,1.300700,1.315800,1.315800,0
2016-10-10,1.315600,1.331800,1.307400,1.316400,1.316400,0
2016-10-17,1.316500,1.318700,1.292700,1.315400,1.315400,0
2016-10-24,1.315300,1.322900,1.297400,1.316100,1.316100,0
2016-10-31,1.316700,1.318300,1.297300,1.302300,1.302300,0
2016-11-07,1.302400,1.326820,1.286800,1.324600,1.324600,0
2016-11-14,1.324000,1.366800,1.317700,1.365500,1.365500,0
2016-11-21,1.365100,1.367400,1.339100,1.343100,1.343100,0
2016-11-28,1.343700,1.355700,1.333600,1.343400,1.343400,0
2016-12-05,1.344200,1.348500,1.332200,1.342600,1.342600,0
2016-12-12,1.342500,1.375620,1.329100,1.371500,1.371500,0
2016-12-19,1.371400,1.396500,1.367100,1.392900,1.392900,0
2016-12-26,1.393300,1.395700,1.379700,1.387000,1.387000,0
2017-01-02,1.387000,1.394700,1.359600,1.367600,1.367600,0
2017-01-09,1.367500,1.369300,1.329800,1.333700,1.333700,0
2017-01-16,1.333000,1.340600,1.317700,1.320400,1.320400,0
2017-01-23,1.320720,1.330940,1.314100,1.323870,1.323870,0
2017-01-30,1.323680,1.328100,1.299400,1.302760,1.302760,0
2017-02-06,1.302400,1.314400,1.300970,1.303760,1.303760,0
2017-02-13,1.303870,1.311500,1.293280,1.304120,1.304120,0
2017-02-20,1.304100,1.307040,1.291700,1.303700,1.303700,0
2017-02-27,1.304000,1.325400,1.297940,1.316700,1.316700,0
2017-03-06,1.317450,1.334500,1.310750,1.325600,1.325600,0
2017-03-13,1.326190,1.327100,1.295800,1.297900,1.297900,0
2017-03-20,1.297400,1.314840,1.290200,1.310100,1.310100,0
2017-03-27,1.309860,1.317700,1.301900,1.310630,1.310630,0
2017-04-03,1.310500,1.334580,1.308700,1.332050,1.332050,0
2017-04-10,1.332100,1.337600,1.316500,1.319100,1.319100,0
2017-04-17,1.319100,1.334190,1.313960,1.323500,1.323500,0
2017-04-24,1.323100,1.343900,1.318600,1.336290,1.336290,0
2017-05-01,1.336200,1.356800,1.323300,1.348470,1.348470,0
2017-05-08,1.348890,1.364200,1.347100,1.352650,1.352650,0
2017-05-15,1.352500,1.353330,1.339200,1.341900,1.341900,0
2017-05-22,1.342000,1.347200,1.330000,1.343300,1.343300,0
2017-05-29,1.343500,1.356200,1.337600,1.346130,1.346130,0
2017-06-05,1.346500,1.347100,1.321600,1.328000,1.328000,0
2017-06-12,1.328300,1.329400,1.309700,1.312100,1.312100,0
2017-06-19,1.312710,1.326910,1.310400,1.321410,1.321410,0
2017-06-26,1.320700,1.321700,1.297000,1.300680,1.300680,0
2017-07-03,1.300400,1.320700,1.299710,1.314900,1.314900,0
2017-07-10,1.314900,1.317900,1.272700,1.277920,1.277920,0
2017-07-17,1.277970,1.284100,1.252400,1.261780,1.261780,0
2017-07-24,1.261900,1.269040,1.239800,1.252200,1.252200,0
2017-07-31,1.252830,1.267100,1.243000,1.260900,1.260900,0
2017-08-07,1.261070,1.275450,1.258300,1.265170,1.265170,0
2017-08-14,1.265100,1.280700,1.255840,1.261430,1.261430,0
2017-08-21,1.261270,1.271020,1.257290,1.259350,1.259350,0
2017-08-28,1.259050,1.270200,1.250500,1.255540,1.255540,0
2017-09-04,1.255500,1.258840,1.230880,1.242000,1.242000,0
2017-09-11,1.242540,1.256310,1.240800,1.250500,1.250500,0
2017-09-18,1.250500,1.264290,1.238650,1.255500,1.255500,0
2017-09-25,1.255700,1.282000,1.254200,1.274600,1.274600,0
2017-10-02,1.275280,1.292930,1.269900,1.285450,1.285450,0
2017-10-09,1.285590,1.290520,1.266400,1.267400,1.267400,0
2017-10-16,1.268040,1.280600,1.267590,1.279100,1.279100,0
2017-10-23,1.280900,1.311180,1.276300,1.301700,1.301700,0
2017-10-30,1.304400,1.308780,1.293600,1.306900,1.306900,0
2017-11-06,1.307120,1.310820,1.298620,1.304800,1.304800,0
2017-11-13,1.307700,1.326900,1.304300,1.321400,1.321400,0
2017-11-20,1.323980,1.327490,1.309100,1.312900,1.312900,0
2017-11-27,1.313600,1.323800,1.307500,1.313700,1.313700,0
2017-12-04,1.317300,1.332940,1.306400,1.331800,1.331800,0
2017-12-11,1.331950,1.332020,1.299500,1.307700,1.307700,0
2017-12-18,1.307500,1.308640,1.294800,1.296400,1.296400,0
2017-12-25,1.296000,1.296700,1.277800,1.280700,1.280700,0
2018-01-01,1.280900,1.282000,1.269500,1.271500,1.271500,0
2018-01-08,1.272000,1.280690,1.263400,1.264600,1.264600,0
2018-01-15,1.264400,1.264400,1.243800,1.251300,1.251300,0
2018-01-22,1.249700,1.256760,1.229100,1.245450,1.245450,0
2018-01-29,1.232130,1.262300,1.231800,1.261000,1.261000,0
2018-02-05,1.264750,1.288600,1.257170,1.279800,1.279800,0
2018-02-12,1.278800,1.286100,1.251600,1.264700,1.264700,0
2018-02-19,1.263890,1.283500,1.259900,1.274700,1.274700,0
2018-02-26,1.275600,1.296400,1.267300,1.288700,1.288700,0
2018-03-05,1.289310,1.294200,1.273100,1.283600,1.283600,0
2018-03-12,1.271800,1.297000,1.263100,1.283800,1.283800,0
2018-03-19,1.296100,1.303200,1.285020,1.298800,1.298800,0
2018-03-26,1.296500,1.308300,1.288800,1.301500,1.301500,0
2018-04-02,1.301460,1.306570,1.294500,1.301700,1.301700,0
2018-04-09,1.302250,1.306700,1.280200,1.287500,1.287500,0
2018-04-16,1.286490,1.306180,1.279600,1.302800,1.302800,0
2018-04-23,1.305550,1.327500,1.301200,1.318800,1.318800,0
2018-04-30,1.320500,1.337900,1.318900,1.326300,1.326300,0
2018-05-07,1.328600,1.348800,1.321800,1.325900,1.325900,0
2018-05-14,1.324300,1.342550,1.321800,1.331200,1.331200,0
2018-05-21,1.329400,1.332700,1.314840,1.324600,1.324600,0
2018-05-28,1.323300,1.336300,1.317000,1.321000,1.321000,0
2018-06-04,1.321140,1.322500,1.302400,1.314900,1.314900,0
2018-06-11,1.315440,1.345500,1.311500,1.343200,1.343200,0
2018-06-18,1.344140,1.361200,1.341500,1.355200,1.355200,0
2018-06-25,1.344400,1.364200,1.343900,1.350500,1.350500,0
2018-07-02,1.351600,1.367400,1.343360,1.345900,1.345900,0
2018-07-09,1.344800,1.358340,1.336170,1.347100,1.347100,0
2018-07-16,1.347930,1.366000,1.343500,1.347000,1.347000,0
2018-07-23,1.345330,1.358460,1.339800,1.351200,1.351200,0
2018-07-30,1.351300,1.360770,1.343700,1.350800,1.350800,0
2018-08-06,1.352370,1.372600,1.341700,1.368900,1.368900,0
2018-08-13,1.372190,1.388300,1.365900,1.366600,1.366600,0
2018-08-20,1.368200,1.381410,1.357600,1.380600,1.380600,0
2018-08-27,1.361900,1.393240,1.358000,1.390400,1.390400,0
2018-09-03,1.390990,1.408370,1.382000,1.406800,1.406800,0
2018-09-10,1.405700,1.411200,1.383100,1.391200,1.391200,0
2018-09-17,1.400050,1.400050,1.369300,1.370400,1.370400,0
2018-09-24,1.373600,1.388000,1.372700,1.384000,1.384000,0
2018-10-01,1.384470,1.418860,1.381700,1.417000,1.417000,0
2018-10-08,1.417600,1.419830,1.400870,1.403600,1.403600,0
2018-10-15,1.407120,1.410220,1.396710,1.409000,1.409000,0
2018-10-22,1.405300,1.424100,1.403300,1.410200,1.410200,0
2018-10-29,1.408930,1.416510,1.377600,1.386800,1.386800,0
2018-11-05,1.389260,1.392000,1.369500,1.383900,1.383900,0
2018-11-12,1.383680,1.395500,1.362400,1.362800,1.362800,0
2018-11-19,1.366100,1.386800,1.364800,1.381600,1.381600,0
2018-11-26,1.382500,1.387900,1.361500,1.366100,1.366100,0
2018-12-03,1.356200,1.390010,1.352600,1.382900,1.382900,0
2018-12-10,1.392060,1.398030,1.379900,1.384100,1.384100,0
2018-12-17,1.393600,1.421600,1.387700,1.421600,1.421600,0
2018-12-24,1.418640,1.424900,1.412900,1.419200,1.419200,0
2018-12-31,1.419800,1.445200,1.403700,1.404800,1.404800,0
2019-01-07,1.403300,1.405380,1.382200,1.385600,1.385600,0
2019-01-14,1.388300,1.399100,1.383900,1.390760,1.390760,0
2019-01-21,1.396000,1.413030,1.392400,1.390400,1.390400,0
2019-01-28,1.392800,1.400640,1.370840,1.378400,1.378400,0
2019-02-04,1.379390,1.416200,1.376100,1.405300,1.405300,0
2019-02-11,1.408430,1.417300,1.398800,1.400100,1.400100,0
2019-02-18,1.399660,1.412950,1.387200,1.402500,1.402500,0
2019-02-25,1.397430,1.412500,1.389500,1.412300,1.412300,0
2019-03-04,1.408600,1.427780,1.408300,1.419100,1.419100,0
2019-03-11,1.421080,1.423060,1.406000,1.414800,1.414800,0
2019-03-18,1.411600,1.416790,1.395100,1.410600,1.410600,0
2019-03-25,1.412250,1.415200,1.399000,1.411000,1.411000,0
2019-04-01,1.405800,1.417600,1.402100,1.406400,1.406400,0
2019-04-08,1.408100,1.410700,1.390400,1.393900,1.393900,0
2019-04-15,1.393900,1.400400,1.387800,1.399000,1.399000,0
2019-04-22,1.399000,1.430600,1.398200,1.420600,1.420600,0
2019-04-29,1.419400,1.431170,1.414900,1.429500,1.429500,0
2019-05-06,1.434190,1.436060,1.418700,1.431210,1.431210,0
2019-05-13,1.431990,1.457200,1.431200,1.450700,1.450700,0
2019-05-20,1.449020,1.456520,1.442000,1.443200,1.443200,0
2019-05-27,1.443020,1.449000,1.440100,1.448000,1.448000,0
2019-06-03,1.443290,1.443330,1.424160,1.433600,1.433600,0
2019-06-10,1.429370,1.455300,1.428400,1.454800,1.454800,0
2019-06-17,1.454000,1.463460,1.441300,1.444590,1.444590,0
2019-06-24,1.439640,1.440010,1.423100,1.427800,1.427800,0
2019-07-01,1.424030,1.437010,1.418400,1.431200,1.431200,0
2019-07-08,1.432400,1.446930,1.423100,1.424100,1.424100,0
2019-07-15,1.424910,1.429140,1.412600,1.420300,1.420300,0
2019-07-22,1.419800,1.448600,1.416800,1.438400,1.438400,0
2019-07-29,1.447800,1.478150,1.445500,1.469830,1.469830,0
2019-08-05,1.472600,1.497340,1.466000,1.468060,1.468060,0
2019-08-12,1.474700,1.484380,1.466800,1.476500,1.476500,0
2019-08-19,1.473500,1.484250,1.470600,1.480600,1.480600,0
2019-08-26,1.490510,1.490800,1.473100,1.484600,1.484600,0
2019-09-02,1.486610,1.495000,1.457300,1.460200,1.460200,0
2019-09-09,1.460660,1.462180,1.450400,1.453900,1.453900,0
2019-09-16,1.453590,1.479030,1.452200,1.472150,1.472150,0
2019-09-23,1.477370,1.483600,1.469100,1.477300,1.477300,0
2019-09-30,1.479010,1.498900,1.476500,1.476800,1.476800,0
2019-10-07,1.478300,1.489340,1.468200,1.471800,1.471800,0
2019-10-14,1.471800,1.487144,1.457939,1.465100,1.465100,0
2019-10-21,1.460130,1.468213,1.452710,1.465600,1.465600,0
2019-10-28,1.465740,1.468084,1.442585,1.447200,1.447200,0
2019-11-04,1.445800,1.460150,1.443210,1.458150,1.458150,0
2019-11-11,1.457920,1.477018,1.456452,1.465459,1.465459,0
2019-11-18,1.467290,1.474535,1.463465,1.473796,1.473796,0
2019-11-25,1.472320,1.480188,1.470372,1.478109,1.478109,0
2019-12-02,1.478220,1.478240,1.457089,1.463486,1.463486,0
2019-12-09,1.462970,1.470390,1.443001,1.443600,1.443600,0
2019-12-16,1.454503,1.462224,1.447388,1.450747,1.450747,0
2019-12-23,1.447970,1.449740,1.431000,1.439600,1.439600,0
2019-12-30,1.431860,1.442710,1.419446,1.431600,1.431600,0
2020-01-06,1.439410,1.459918,1.436988,1.448583,1.448583,0
2020-01-13,1.449670,1.455053,1.441961,1.449065,1.449065,0
2020-01-20,1.452880,1.466641,1.451379,1.462030,1.462030,0
2020-01-27,1.469960,1.496200,1.466491,1.490700,1.490700,0
2020-02-03,1.494250,1.500893,1.476015,1.485002,1.485002,0
2020-02-10,1.499340,1.499340,1.481262,1.487653,1.487653,0
2020-02-17,1.486970,1.518188,1.484900,1.511990,1.511990,0
2020-02-24,1.513870,1.552072,1.509662,1.519710,1.519710,0
2020-03-02,1.534830,1.540975,1.501900,1.503500,1.503500,0
2020-03-09,1.511890,1.632680,1.496222,1.593850,1.593850,0
2020-03-16,1.618460,1.811594,1.615740,1.741280,1.741280,0
2020-03-23,1.737540,1.753740,1.612830,1.644980,1.644980,0
2020-03-30,1.620170,1.671766,1.610384,1.649290,1.649290,0
2020-04-06,1.667700,1.668780,1.569859,1.579130,1.579130,0
2020-04-13,1.577460,1.595790,1.554100,1.570598,1.570598,0
2020-04-20,1.577260,1.598670,1.561280,1.565500,1.565500,0
2020-04-27,1.563200,1.563700,1.522163,1.557400,1.557400,0
2020-05-04,1.567153,1.569050,1.527184,1.529800,1.529800,0
2020-05-11,1.530150,1.561620,1.524158,1.545300,1.545300,0
2020-05-18,1.555960,1.557400,1.511579,1.522790,1.522790,0
2020-05-25,1.527200,1.533507,1.496200,1.507500,1.507500,0
2020-06-01,1.501680,1.501680,1.425862,1.440943,1.440943,0
2020-06-08,1.430001,1.470372,1.420300,1.463940,1.463940,0
2020-06-15,1.464300,1.474926,1.434250,1.458320,1.458320,0
2020-06-22,1.465890,1.466210,1.433700,1.451760,1.451760,0
2020-06-29,1.457280,1.463270,1.438642,1.445254,1.445254,0
2020-07-06,1.438228,1.444335,1.428163,1.438435,1.438435,0
2020-07-13,1.439056,1.444544,1.421020,1.433075,1.433075,0
2020-07-20,1.428020,1.433700,1.392540,1.408430,1.408430,0
2020-07-27,1.408451,1.408810,1.383300,1.388180,1.388180,0
2020-08-03,1.399050,1.412970,1.380643,1.397995,1.397995,0
2020-08-10,1.397120,1.406391,1.390627,1.398836,1.398836,0
2020-08-17,1.390047,1.401051,1.374382,1.387710,1.387710,0
2020-08-24,1.396470,1.397819,1.357000,1.375535,1.375535,0
2020-08-31,1.356780,1.384256,1.348982,1.378200,1.378200,0
2020-09-07,1.373400,1.387636,1.365300,1.376842,1.376842,0
2020-09-14,1.372890,1.378208,1.361285,1.367410,1.367410,0
2020-09-21,1.371010,1.427144,1.365001,1.417000,1.417000,0
2020-09-28,1.419800,1.421790,1.386963,1.392200,1.392200,0
2020-10-05,1.393920,1.408590,1.380262,1.393146,1.393146,0
2020-10-12,1.384450,1.417133,1.381600,1.410756,1.410756,0
2020-10-19,1.409642,1.424258,1.397038,1.403292,1.403292,0
2020-10-26,1.402250,1.427633,1.397200,1.420939,1.420939,0
2020-11-02,1.426590,1.429920,1.372137,1.376898,1.376898,0
2020-11-09,1.371930,1.384581,1.362472,1.381180,1.381180,0
2020-11-16,1.372230,1.378265,1.362400,1.375686,1.375686,0
2020-11-23,1.367500,1.376159,1.351500,1.359065,1.359065,0
2020-11-30,1.351110,1.361730,1.342552,1.344267,1.344267,0
2020-12-07,1.345700,1.356282,1.320655,1.329010,1.329010,0
2020-12-14,1.324450,1.331930,1.309040,1.313146,1.313146,0
2020-12-21,1.317920,1.339820,1.292741,1.314613,1.314613,0
2020-12-28,1.313460,1.322821,1.218383,1.298200,1.298200,0
2021-01-04,1.296512,1.306063,1.278710,1.287498,1.287498,0
2021-01-11,1.294700,1.303970,1.283186,1.287847,1.287847,0
2021-01-18,1.301170,1.305381,1.284687,1.288490,1.288490,0
2021-01-25,1.296090,1.317000,1.288494,1.308200,1.308200,0
2021-02-01,1.312230,1.321580,1.302083,1.315270,1.315270,0
2021-02-08,1.302270,1.306750,1.286505,1.289000,1.289000,0
2021-02-15,1.288010,1.294465,1.267829,1.270325,1.270325,0
2021-02-22,1.268550,1.299900,1.248923,1.270648,1.270648,0
2021-03-01,1.289710,1.311372,1.275500,1.296075,1.296075,0
2021-03-08,1.297440,1.311910,1.281887,1.287416,1.287416,0
2021-03-15,1.288100,1.297656,1.274048,1.289707,1.289707,0
2021-03-22,1.294750,1.321960,1.289491,1.316829,1.316829,0
2021-03-29,1.309243,1.327457,1.304989,1.312508,1.312508,0
2021-04-05,1.312508,1.317645,1.302400,1.311647,1.311647,0
2021-04-12,1.311990,1.316725,1.288444,1.292658,1.292658,0
2021-04-19,1.296280,1.298550,1.279427,1.277792,1.277792,0
2021-04-26,1.291372,1.297757,1.279067,1.295505,1.295505,0
2021-05-03,1.295572,1.302510,1.271800,1.274827,1.274827,0
2021-05-10,1.272860,1.300373,1.266800,1.294297,1.294297,0
2021-05-17,1.285910,1.295505,1.279820,1.287001,1.287001,0
2021-05-24,1.294410,1.302372,1.282400,1.291572,1.291572,0
2021-05-31,1.297190,1.307220,1.286736,1.304500,1.304500,0
2021-06-07,1.292000,1.300593,1.286190,1.290656,1.290656,0
2021-06-14,1.296980,1.337100,1.294163,1.323294,1.323294,0
2021-06-21,1.332960,1.336916,1.312043,1.317697,1.317697,0
2021-06-28,1.316656,1.342410,1.315097,1.328109,1.328109,0
2021-07-05,1.330350,1.349509,1.316032,1.325539,1.325539,0
2021-07-12,1.334600,1.351278,1.332400,1.350020,1.350020,0
2021-07-19,1.353363,1.371780,1.351899,1.357405,1.357405,0
2021-07-26,1.357480,1.365355,1.348909,1.352064,1.352064,0
2021-08-02,1.361970,1.364294,1.346400,1.359989,1.359989,0
2021-08-09,1.362769,1.366830,1.353949,1.362120,1.362120,0
2021-08-16,1.357420,1.407004,1.357036,1.401149,1.401149,0
2021-08-23,1.400190,1.400250,1.366288,1.381521,1.381521,0
2021-08-30,1.366500,1.372458,1.328198,1.351479,1.351479,0
2021-09-06,1.343470,1.361270,1.339530,1.356700,1.356700,0
2021-09-13,1.357589,1.376898,1.355600,1.371460,1.371460,0
2021-09-20,1.376250,1.384870,1.366700,1.369900,1.369900,0
2021-09-27,1.376260,1.393088,1.366792,1.382900,1.382900,0
2021-10-04,1.374382,1.383681,1.362769,1.367802,1.367802,0
2021-10-11,1.370614,1.370614,1.336755,1.348836,1.348836,0
2021-10-18,1.346860,1.354980,1.325000,1.339226,1.339226,0
2021-10-25,1.338688,1.339513,1.323500,1.327739,1.327739,0
2021-11-01,1.329630,1.357940,1.309346,1.349650,1.349650,0
2021-11-08,1.352270,1.374212,1.345400,1.371366,1.371366,0
2021-11-15,1.363750,1.383107,1.356668,1.373815,1.373815,0
2021-11-22,1.382820,1.405700,1.375232,1.400010,1.400010,0
2021-11-29,1.400190,1.427756,1.394100,1.428306,1.428306,0
2021-12-06,1.425190,1.427100,1.391000,1.393922,1.393922,0
2021-12-13,1.395350,1.409880,1.384390,1.385387,1.385387,0
2021-12-20,1.404410,1.411811,1.379272,1.382514,1.382514,0
2021-12-27,1.382990,1.387694,1.373891,1.379348,1.379348,0
2022-01-03,1.375800,1.402310,1.373800,1.392098,1.392098,0
2022-01-10,1.393010,1.398720,1.367241,1.373200,1.373200,0
2022-01-17,1.385730,1.394230,1.374457,1.385600,1.385600,0
2022-01-24,1.391500,1.435008,1.391000,1.429940,1.429940,0
2022-01-31,1.429740,1.429960,1.395089,1.399580,1.399580,0
2022-02-07,1.412470,1.415248,1.379672,1.390859,1.390859,0
2022-02-14,1.399270,1.411050,1.383126,1.390950,1.390950,0
2022-02-21,1.394250,1.409190,1.372910,1.381979,1.381979,0
2022-02-28,1.392600,1.394800,1.350329,1.356300,1.356300,0
2022-03-07,1.352800,1.379960,1.344540,1.357589,1.357589,0
2022-03-14,1.370670,1.395342,1.342732,1.354830,1.354830,0
2022-03-21,1.349490,1.355951,1.326911,1.311510,1.311510,0
2022-03-28,1.330100,1.340090,1.326300,1.332978,1.332978,0
2022-04-04,1.335740,1.346402,1.305364,1.337170,1.337170,0
